address,balance
"0x96e2cd42dba2fe7102aca8887a663a0a1f18d293",507066.041255481948610395
"0xf48c10015dfb654379360ecf15c461cb60207354",425138.003615641791839153
"0x4e51f628ec0813964c13107fffa4c989069e5575",192448.117857282399199903
