address,balance
"0x9b7bf15b2935e9004a1073c699746ee688add432",5854.648228133673001139
"0xc29ae8656a99432f6fb6ac9921177dfa29ac1d95",3232.146965030603041669
"0xb85b21bc63fe557a7c6195cbaebf42eada2e184b",2896.220089708519481064
"0x69ee0929aec103e3c50d26e6a431ce23f1ddf504",1931.481278638654885071
"0xba2cbccf92a726cfc7591119b487f51b4c1b39dc",1762.590690827593107315
"0x7c5bd19fed8325fd060ea2a61dd7ce6fe3e13c80",1342.009948997901574330
"0x15e844bdcaf1a38b55ac76e40921c81282ef4c20",1233.377844651702389456
"0x17af7fd6eb8d414be10296dcac9b922d9c9f0076",908.025042217635132147
"0x3e39f1829056d8589699494bda61f9e7cecbcac8",826.819309212270468379
"0x8bf81983a4b3c93f7dcb3a19298dc43328aec49e",727.995434667818358321
"0x36159d2343b992552263bfbcd9185cd04098ac69",710.173235481154620174
"0x583318f54b34942217bc69a18f150a9d891c417e",702.002612510796097922
"0x66e407ded1791fee3f07d3862e2f42873b425cc1",555.525153718608066811
"0xff128a13fe72c34d414c20b3dd3a263f7ab691ff",484.874284492219373988
"0x903fd974073761143a028e2f8341a93dd063d2a4",475.658679371351865939
"0x9b81306f55eaf6e4b4b451b5df53769b9d827db9",472.944854818882106429
"0x515d66dba5f8aa8702950a164ca0eaa842b01435",439.567965621846269642
"0x39a37073e8e96ff4a73d4ea9d7b8dae20d505460",373.637123719967235047
"0x44b9d3f3d484a913bc9fa32e79d19b7118d34467",308.097923673797083666
"0x2cee3f9e3464891559729de77cf645c91eb9326f",287.013953056120442398
"0x3bcfabbcb975da59346975162b9c12d62466c315",282.155484286434273145
"0xe3cbfb6738f0cfb8369d8c57f88a04b2ea993b3d",271.390597285864373589
"0xff177dcde8347e76a634642485c92bbab7d97a2b",241.765979882755317476
"0x1e05774dc587bda523c6d69108afa6129b703909",239.421532725066754210
"0xd3b587d651fa5c2941de17134a0814b45d2fca6e",228.031136828957158968
"0xef1a2af07d0db91e8c89925c0e95cdd9b36e105d",220.066978769642332736
"0x18fe57b12848e71b2f7dbedb992945eb1785c20e",197.145066502319821211
"0x108a60e6652c0c152f7cb4d616a6765117b75bd8",183.832294226971981743
"0x166e0a52d4efa62a69b25c61ca2cbbfc9c136317",180.291869670280277660
"0x7b301f6aedc55424efc6e1c101ab8c7d6212ac96",172.661388194553325093
"0xdef0284dae559a9838df45c775f76835d4bc2568",161.390608042859355464
"0x00fae4138499186b29b2aa386d78c6c85b967d7e",161.230749766972110137
"0x795510d83e1c70069caadd7abfd647e9a83572fb",160.987820980261744808
"0xca17ef1925d49931918e3fde7aa4516a3a4958c4",159.322520656817431473
"0xb5bd898fadf4dc19313bc70c932bcee7a90d9bb3",158.431771753254736268
"0x3e0339ba8d100b80e117314fdb8e8ee3bc9b02ee",150.986900447305686157
"0x463282eced47bae63073d3fe84fa2ae75aed0a29",145.336800156507194970
"0xac928de53f9c8471b36d3a306bbab85e62878b83",135.328790202865320680
"0x2946b51bcc891b20db10b9569596adf8a3f01503",134.758873526112836316
"0xb5d1287fbd9c582caa05f6bd4b225559a2026387",122.477057018439921876
"0xff75e131c711e4310c045317779d39b3b4f718c4",117.992117529442182899
"0xb36d479cce55d03ffa4710199dbc7881919f5bcc",112.396727897465495971
"0xfff36c4673cdc1bb630b8934b33776aeb7abfe74",111.333573258824145569
"0x76da1578ac163ca7ca4143b7deaa428e85db3042",110.688447366949091588
"0xe40811f07c35da0abdeae2487312833421d7cb56",109.640175332255083163
"0xf0b56205d82c96b4b8a109471bb3963534ba7e61",109.292679857762223605
"0x1605c6473e934a0d6b88de18991a4fbf5e2038b1",106.809949414476363927
"0xc57bab490c97b29ecc8d75cce1a570ae11663890",105.808952512143036984
"0x31073af0496b3b5af7152a175257e016ae2c4b0f",104.329155839201163758
"0xcc87ec9278babdf0161bb8484579c069873cbace",101.509400517613698867
"0xe7aeae2966bb95394e7f7f734cba27f4f201e543",101.133883520252894073
"0xf660384ee094bc71d79de51b31c600cf41b01e6d",100.096546760489019334
"0x3f6b60bad8e21434929f851499c575703b8b0ce9",96.943444194248471035
"0xd1e676248071578f5e51c16088e44e71c4781555",95.406023104261365120
"0xd51f432fba075b4ea08271b43826c355389dd168",88.250553065362211669
"0x37c32ef3fc7157196cf05f618cd42b1a74c7d2f6",85.833919299420259108
"0x755c5b4114da483cb69ab6239f02ff2bc4e01e54",79.427447346489671531
"0xcd5bd5c7ccac67c0e44bf9f8e83201baeb99a596",78.942553737151200721
"0x94a42d025a7fdfade4133c26771b31720a3cc85c",78.293698072549290146
"0xb6061e3052d4e10cf8916277ba956245b0443aa7",77.398871723799487654
"0x059ecb56417d88feb2cece7b581dbd533683c71a",76.152396540765579402
"0x2001f7d1f43b7bb42c4b74b7fc5c6fc68e6594d7",71.338248381909309614
"0xf9595e27bbeb2fc5bbe96d10ff0179af9f8c9338",70.915091223088126071
"0x967311f0f14856fba9616349a990c1096ad529d9",67.418491938605455971
"0x015039196efaac531af7381507864b2f2b27a209",65.324953940771379735
"0x6b6150279f493205d6ae995d0176593721bd84c1",63.071690402536262354
"0xf49900b04ea304ee05e6dfb24c6c7d66df26a88e",63.045619789961833135
"0x42e011d29e13f4987d8eaa49f3b1be727d120d59",62.798822230582096893
"0x0406d3e59eac4fbf2d861301a957ac427dc5031b",62.134094719852889455
"0xb972a98d10d19fee29d33d0104d0cae38f05a729",57.677137951514708902
"0x20b8686faafa2d0d918633177e516b3ab80d4005",54.523811547646431563
"0xaf580ea974019033a89523c8e4a1a08f7bee255a",50.924993217506354881
"0x8b82e00b51d0803ff7b0e7b82c1bcf88e2636f84",50.604446917041485676
"0x92fa985035b69635b0e99cad8cd08c3252be9376",50.592809632478747517
"0x8cdc98f670c67e81c9bb43645499f961d00ae35d",49.891603817147341715
"0xe9e68be958004a85b5d4fe177580fa2820d9064d",49.212760633445000735
"0x19dddb9624e5dee821276ef15a43567cfb5b0c5c",48.499736511722467469
"0x3697c74e701d290e38aca01f56ec013710c7fae7",46.048702033614567597
"0x957a591c2afd9732758652263f04e81e4b90f381",44.640730276688138645
"0x88a06ec136c4fa5f0f4bb316ed806e702f8b6714",42.116206976234678905
"0x1900d7715cf3b480b9f2f37860cd2b504626a9f9",41.745288604522627907
"0xee7e78add6478d8d520a1001b5edcaafd30a5a8e",40.970465939115548792
"0xfd76adeccdc1ca030248fac4c04aca5e5ed7746f",40.646764875477423118
"0x0b636a058c307add05b2cd0ef1000a4a4785cb2b",39.587860219511995297
"0x99f4ff006864e1cd08080c92d36ceaaf2c9f1847",38.064705739046125643
"0x90d1a8364942b65776fd31666a7b699c677e1bc2",37.995482875658488808
"0x5746396dfe7025190a7775df94b6e89310ddd238",37.900999071007014152
"0x7fc973736511d68b26a71bda71bf1835e2ca8fe7",37.224471067583294825
"0x125fd28add8ee82a5c0e4d6a5f6883202ebb1bbf",36.915735368900193691
"0x6690225cc547b0fd994ef4ac83f5992eb3b3a281",36.607384164874829935
"0x073aba73177668ba1c6661a4ccddbf77dfc8809a",34.420688830074006148
"0xacd034f075cd53a56a11b4501ad498e581b3c89b",32.848324326518493876
"0xbd4864eb91b6eea956c99ef60a935e6ff576e011",31.870622782899090453
"0x1110f6703d6e744b133d073c0116195fd5dd87e1",31.564725365179075567
"0x221d5d198f000695690809c10af4c6b8d9577726",31.055618792766850333
"0xbfdcd88a9eeb3e10c78ce24fdad085701ca6cd57",30.822711933217103564
"0x7576fa26bf2c62bbdd941202d22c2555607578d9",30.469993169270750855
"0x23122f09133335145452a28403b88e8c589acea7",30.308464829245021832
"0x503b5c3dc691d0a3a111cdc08f04a1422b946a03",30.130340944948162729
"0xac98b30619b38ab1df24755c6f6319f1e9df19cd",29.487948127842379620
"0x6360642fdb5ca9506f59f3c295affb1b3051c180",29.259879329832386929
"0x79e0ce242b15b42e89244184b81f986388b0e2c8",28.903886433978446036
"0x0479326c87da7a60d2b84f8ec73ea60f8df445c9",28.331210426849480655
"0x805fbe9f7d4152aa0e738ca3085f38aca2088330",27.634951594285606546
"0xeebadb0298ccb8de5532cb2568787de292f7e088",27.348624956916907536
"0xc56900f53dcd74ea0a33ca5bdfb0f92a5fe9b2b9",27.343116895286559753
"0x3509b3b6fe4965b367021d5c4cb13c12c681095a",26.073430057401292714
"0x95e40e74370d8c9284e108cdeca697b6e668768e",25.092993519773386879
"0x4e3072f7b5c075ea5fdeb423da95312c4b99dc22",24.930324582378293741
"0x41308884010a51ea7ee5b1444f4f6bf9ea282c8b",23.802054617177670792
"0x2bfbb3002efbc80cdd88c0fa7d65109922de18c5",23.726566491343774601
"0x7073724d31c1050eb74c6a4d7d05198d4ea294dc",23.309541038028772419
"0x372f206580076c64bbd054b548221655a070faa1",22.580840851562292926
"0xa3a51d06c8b834aad18a8d8884212d9e9a8f2479",21.258617059517629144
"0x6d52e6b6dea7e11ba8c393e6e37dbea0047dd66c",21.206148986396637923
"0xeb6aca6622915be0e2a121f709dd953ccf4f1aff",21.037757115136038522
"0x2771cc14865ca8aaa32e99a30a40c6632c1888a0",19.724176900621220199
"0x6171423d714aa5c4e0100151a413faf0200f90c3",19.306725181346060083
"0x3990f3c4ff16b4b7249d2d22253bee1de7a444e2",18.669275421579357044
"0x5d44ae1567fb49e574efbd245a226d84c908aa4a",18.506282259615602470
"0x61ee9acd4f0266aee16636626adb4ff0831d7b94",18.170522706817031633
"0xdf5a577aa69ab5037fdb5a5087c59dc7082dc219",18.086167258259187918
"0x7c2cff5b2687bda715569788b240e16dc0860c8e",17.734502379081096279
"0xc521ffd1057dc4ee86d54400e089c0cf58842c1d",17.580561625293007921
"0x6df16de83675403120de73ad77b364b40e4400d9",17.046560064850446281
"0xce74e8410c59448fbfd701f92fa1fe2de7f60448",16.878521900562127200
"0xab0e6ce59433a5f4eb21a8d0de4e94642ce51116",16.829040243870515781
"0x93fb3a8249e1fb00e4dd042223b65bf40794cc6d",15.679210541365428355
"0xba37cdc1d2755382479826692073fc1bfcba2af4",15.678969474972776155
"0xfd80aed80762b419c9c796313adb1e12305336df",15.519258681287153578
"0xd98c0c9641f4e036287cda5b6a985d19df8919a9",15.082264692687591179
"0x5341b49404f53707910cbb7cb0a1b4ad72d9b83d",14.609218458610003566
"0xa3ee522c37d993da5a863d3b1f1793165f43b626",14.021826407150706828
"0x64f0d5240ce9573ca732f190d600bf4e7d448a60",13.491110944968539798
"0x471450719fbbd4d96e424ed57bbc82f8a7eaf61b",13.284799710286861796
"0x76f494b2af99d556286b2f679c42f9614273d9f0",13.134246946672631040
"0x90bffad170d43fa0a3fe61777f229ec94aaf42f0",13.042274847911791369
"0xa8c587a85b96e8747bbd76e4a55bfad6dc5b419d",12.950777812781000264
"0x61b0c2296f17b616837385deecd57253acbd81f7",12.928815020851981643
"0xb4ee198ab8a70e2d24eeb0a57b576bff6b14afd4",12.721924141881341797
"0x9de1dd8b6facad2ed17bc93ac55a56a03c7646fb",12.610224822250660992
"0xe55be9c4f495e6a51cf264fd00adae2b0e0d65bf",12.465699620108678047
"0x9c0d1f4a029c46265831d120dee9cdc72f0ab3c3",12.436300660739020074
"0x0dee10f311d8330224cd7cdae8b50944acb7069b",11.865424091439003007
"0x0b8e144a78989b03620f25c40e6402d898562dde",11.300520146854360348
"0xd373b57bb6dea9718ece19099b44b9a04607f2ef",11.230646840995062163
"0x1f912ea9649481cddcad7af1d7eda4f8ec4cbb23",11.179542932514705100
"0xb181404e92d84796175261a8aa0a40522a5e373c",11.061105820971599556
"0xe5639847df274a774bf2f56a336a832f72eb5579",10.967073511316277390
"0x2b7d8763325445c3153601121e468a49a6891b49",10.390360737605959685
"0x2c76b6f34497a9fe6c4d60f2afb391374ad004c9",10.022022755988972520
"0x70e97c3087f8d1b4d39757be765e67035e8229bb",9.532808510704297689
"0x8431aacbcb73ed7fc7b692fbfaf4889b15c57bed",9.481184704977737354
"0xf50d3ecf460630a7d7677679b92bc9e7fcb6dabf",9.254729894366532150
"0x8a6a67da3b5f2134bbf6d592e542c464c711cc1e",9.212273182871603794
"0x092f3555908f428cbfe60f4ade0fbd141931d4e9",9.029612108222881517
"0xfd27c57e9783377d1d051e06cb03ff31f7b6ca81",8.960480290804850867
"0xba0981be8b6fdbbd727101675d85b159340f6ca4",8.833990189982698027
"0xe4540083ffc67d7a042ccb5ec5250c449e178a3f",8.666087950868741174
"0xf0e163d488723c45225b292198695e9e4d1cc79b",8.453920253515795125
"0x14227bf97528a72b3a4c7d603eadd4df75d888da",7.910348700639433517
"0x68544005ada2900a1391f7bd61548c8b2a5052d8",7.875418349318914046
"0x38a1906534145f06bda18b25d0faabfe821f4b09",7.438591535060336213
"0xd6f0680cb0a12fdc8327c2c5d249f6a451ceeebd",7.232690106413619979
"0x9b09c1b3a40289b8ef3829a32fc2f0a4347695c9",6.891401175299421311
"0x55af2491c4fe9550a5ed8e1d5e8cb8a80731f71c",6.889130154219849977
"0xcd875295cf1412823e76b3263fefce07dab169cb",6.639064616116606921
"0xe91335d724a572b1877e6faf50f10eb30e59815e",6.554517718631101886
"0xafd516b79ebf5937600b8167c67580219ce82857",6.400860969549682089
"0x12200c59813111204441339886d2835a4089bd1a",6.277430465907291257
"0x5c4b68954e1721a6907210ff078c521fab256c8e",6.055822765790532358
